calcPhase t x y theta P11 P12 P13 P22 P23 P33 U1 U2 y1 y2
1 0.900000 2253.454913 581.684921 0.774169 0.055957 -0.033846 -0.000490 0.053223 0.000468 0.000007 0.000000 0.000000 0.000000 0.000000 
1 0.910000 2258.827186 586.937873 0.774325 0.061407 -0.039008 -0.000525 0.058553 0.000503 0.000007 7.513642 0.000156 0.000000 0.000000 
1 0.920000 2258.827186 586.937873 0.774325 0.061525 -0.038892 -0.000525 0.058666 0.000503 0.000007 0.000000 0.000000 0.000000 0.000000 
1 0.930000 2261.516032 589.567819 0.841489 0.064624 -0.041552 -0.000544 0.061360 0.000520 0.000007 3.761185 0.067164 0.000000 0.000000 
1 0.940000 2264.016496 592.365786 0.774480 0.067643 -0.044308 -0.000562 0.064314 0.000539 0.000007 3.752458 -0.067008 0.000000 0.000000 
1 0.950000 2264.016496 592.365786 0.774480 0.067761 -0.044193 -0.000562 0.064427 0.000539 0.000007 0.000000 0.000000 0.000000 0.000000 
1 0.960000 2266.704932 594.996151 0.841644 0.071069 -0.047045 -0.000581 0.067298 0.000556 0.000007 3.761185 0.067164 0.000000 0.000000 
1 0.970000 2269.204960 597.794507 0.774636 0.074287 -0.049998 -0.000600 0.070445 0.000575 0.000007 3.752458 -0.067008 0.000000 0.000000 
1 0.980000 2269.204960 597.794507 0.774636 0.074405 -0.049882 -0.000600 0.070558 0.000575 0.000007 0.000000 0.000000 0.000000 0.000000 
1 0.990000 2271.892987 600.425291 0.841800 0.077929 -0.052934 -0.000620 0.073613 0.000593 0.000007 3.761185 0.067164 0.000000 0.000000 
1 1.000000 2274.392579 603.224037 0.774792 0.081352 -0.056088 -0.000639 0.076959 0.000613 0.000007 3.752458 -0.067008 0.000000 0.000000 
1 1.010000 2274.392579 603.224037 0.774792 0.081470 -0.055973 -0.000639 0.077072 0.000613 0.000007 0.000000 0.000000 0.000000 0.000000 
1 1.020000 2279.761576 608.480337 0.774948 0.088512 -0.062717 -0.000678 0.083975 0.000652 0.000007 7.513642 0.000156 0.000000 0.000000 
1 1.030000 2279.761576 608.480337 0.774948 0.088630 -0.062601 -0.000678 0.084088 0.000652 0.000008 0.000000 0.000000 0.000000 0.000000 
1 1.040000 2279.761576 608.480337 0.774948 0.088748 -0.062486 -0.000678 0.084201 0.000652 0.000008 0.000000 0.000000 0.000000 0.000000 
1 1.050000 2285.129754 613.737474 0.775104 0.096207 -0.069655 -0.000718 0.091538 0.000693 0.000008 7.513642 0.000156 0.000000 0.000000 
1 1.060000 2285.129754 613.737474 0.775104 0.096325 -0.069540 -0.000718 0.091651 0.000693 0.000008 0.000000 0.000000 0.000000 0.000000 
1 1.070000 2285.129754 613.737474 0.775104 0.096443 -0.069424 -0.000718 0.091764 0.000693 0.000008 0.000000 0.000000 0.000000 0.000000 
1 1.080000 2290.497113 618.995447 0.775260 0.104331 -0.077031 -0.000760 0.099545 0.000736 0.000008 7.513642 0.000156 0.000000 0.000000 
1 1.090000 2290.497113 618.995447 0.775260 0.104449 -0.076915 -0.000760 0.099659 0.000736 0.000008 0.000000 0.000000 0.000000 0.000000 
1 1.100000 2290.497113 618.995447 0.775260 0.104567 -0.076800 -0.000760 0.099772 0.000736 0.000008 0.000000 0.000000 0.000000 0.000000 
1 1.110000 2295.863653 624.254256 0.775415 0.112898 -0.084856 -0.000802 0.108011 0.000779 0.000008 7.513642 0.000156 0.000000 0.000000 
1 1.120000 2295.863653 624.254256 0.775415 0.113016 -0.084741 -0.000802 0.108125 0.000779 0.000008 0.000000 0.000000 0.000000 0.000000 
1 1.130000 2295.863653 624.254256 0.775415 0.113134 -0.084625 -0.000802 0.108238 0.000779 0.000008 0.000000 0.000000 0.000000 0.000000 
1 1.140000 2301.229373 629.513902 0.775571 0.121919 -0.093144 -0.000846 0.116948 0.000823 0.000008 7.513642 0.000156 0.000000 0.000000 
1 1.150000 2301.229373 629.513902 0.775571 0.122037 -0.093029 -0.000846 0.117061 0.000823 0.000008 0.000000 0.000000 0.000000 0.000000 
1 1.160000 2301.229373 629.513902 0.775571 0.122155 -0.092913 -0.000846 0.117174 0.000823 0.000009 0.000000 0.000000 0.000000 0.000000 
1 1.170000 2303.908707 632.141088 0.708563 0.126469 -0.097278 -0.000867 0.122034 0.000848 0.000009 3.752458 -0.067008 0.000000 0.000000 
1 1.180000 2306.764566 634.588654 0.775727 0.131211 -0.101783 -0.000889 0.126762 0.000871 0.000009 3.761185 0.067164 0.000000 0.000000 
1 1.190000 2306.764566 634.588654 0.775727 0.131329 -0.101668 -0.000889 0.126875 0.000871 0.000009 0.000000 0.000000 0.000000 0.000000 
1 1.200000 2309.443492 637.216257 0.708719 0.135857 -0.106274 -0.000911 0.132006 0.000896 0.000009 3.752458 -0.067008 0.000000 0.000000 
1 1.210000 2312.298969 639.664268 0.775883 0.140833 -0.111025 -0.000934 0.136992 0.000919 0.000009 3.761185 0.067164 0.000000 0.000000 
1 1.220000 2312.298969 639.664268 0.775883 0.140951 -0.110909 -0.000934 0.137105 0.000919 0.000009 0.000000 0.000000 0.000000 0.000000 
1 1.230000 2314.977485 642.292289 0.708875 0.145699 -0.115763 -0.000956 0.142514 0.000945 0.000009 3.752458 -0.067008 0.000000 0.000000 
1 1.240000 2317.832581 644.740745 0.776039 0.150915 -0.120766 -0.000979 0.147766 0.000969 0.000009 3.761185 0.067164 0.000000 0.000000 
1 1.250000 2317.832581 644.740745 0.776039 0.151033 -0.120651 -0.000979 0.147879 0.000969 0.000009 0.000000 0.000000 0.000000 0.000000 
2 1.250000 2317.832581 644.740745 0.776039 0.151033 -0.120651 -0.000979 0.147879 0.000969 0.000009 0.000000 0.000000 2352.855469 609.056052 
3 1.250000 2317.858886 644.709878 0.775820 0.146715 -0.115584 -0.000943 0.141933 0.000927 0.000009 0.000000 0.000000 0.000000 0.000000 
1 1.260000 2320.537568 647.337729 0.708811 0.151510 -0.120483 -0.000965 0.147385 0.000952 0.000009 3.752458 -0.067008 0.000000 0.000000 
1 1.270000 2323.392820 649.786004 0.775975 0.156775 -0.125531 -0.000989 0.152676 0.000976 0.000009 3.761185 0.067164 0.000000 0.000000 
1 1.280000 2323.392820 649.786004 0.775975 0.156893 -0.125415 -0.000989 0.152789 0.000976 0.000009 0.000000 0.000000 0.000000 0.000000 
1 1.290000 2326.071092 652.414273 0.708967 0.161912 -0.130566 -0.001011 0.158523 0.001002 0.000009 3.752458 -0.067008 0.000000 0.000000 
1 1.300000 2326.071092 652.414273 0.708967 0.162045 -0.130452 -0.001011 0.158621 0.001002 0.000009 0.000000 0.000000 0.000000 0.000000 
1 1.310000 2328.925962 654.862993 0.776131 0.167555 -0.135757 -0.001035 0.164182 0.001027 0.000009 3.761185 0.067164 0.000000 0.000000 
1 1.320000 2328.925962 654.862993 0.776131 0.167672 -0.135641 -0.001035 0.164295 0.001027 0.000009 0.000000 0.000000 0.000000 0.000000 
1 1.330000 2331.603825 657.491679 0.709123 0.172922 -0.141051 -0.001058 0.170320 0.001054 0.000009 3.752458 -0.067008 0.000000 0.000000 
1 1.340000 2334.458312 659.940843 0.776287 0.178683 -0.146620 -0.001083 0.176158 0.001079 0.000010 3.761185 0.067164 0.000000 0.000000 
